,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,player_id,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,week,year
6014,Mohammed Salisu,DEF,Southampton,1.9,0,0,9,0,0.6,420,0.0,0.0,0.0,0.0,127,1,0,1.3,12.8,2022-10-23T13:00:00Z,90,1,0,0,0,0,13,0,19628,0,1,1,0.0,2,-332,793,1125,44,True,0,13,2023
6015,Frederico Rodrigues de Paula Santos,MID,Man Utd,2.9,0,0,-1,0,11.4,331,0.0,0.0,0.0,0.0,122,1,0,1.6,0.2,2022-10-22T16:30:00Z,38,6,0,0,0,0,13,0,52573,0,1,1,4.0,0,6223,7441,1218,51,False,1,13,2023
6016,Jakub Moder,MID,Brighton,0.0,0,0,0,0,0.0,117,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,13,0,0,0,0,13,0,1876,0,1,3,0.0,0,54,126,72,44,False,0,13,2023
6017,Lucas Tolentino Coelho de Lima,MID,West Ham,0.8,0,0,0,0,0.0,603,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24T19:00:00Z,0,3,0,0,0,0,13,0,107123,0,0,2,0.0,0,-40204,3159,43363,60,True,0,13,2023
6018,Jean-Philippe Mateta,FWD,Crystal Palace,0.8,0,0,-4,0,0.3,168,0.0,0.0,0.0,0.0,123,2,0,0.4,0.0,2022-10-22T14:00:00Z,28,8,0,0,0,0,13,0,43070,0,0,3,7.0,0,-454,2773,3227,52,False,1,13,2023
6019,SalomÃ³n RondÃ³n,FWD,Everton,0.6,0,0,0,0,0.0,177,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,7,0,0,0,0,13,0,57572,0,0,3,0.0,0,-68,3611,3679,50,True,0,13,2023
6020,Liam Cooper,DEF,Leeds,2.0,0,0,7,0,10.9,221,0.0,0.0,0.0,0.0,124,3,0,3.7,16.4,2022-10-23T13:00:00Z,90,9,0,0,0,0,13,0,7117,0,3,2,10.0,0,14,422,408,44,True,1,13,2023
6021,Alexander Isak,FWD,Newcastle,0.0,0,0,0,0,0.0,594,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,18,0,0,0,0,13,0,144501,0,2,1,0.0,0,-27364,222,27586,67,False,0,13,2023
6022,Erling Haaland,FWD,Man City,12.0,0,3,55,0,11.7,318,0.0,0.0,0.0,0.0,125,1,2,13.6,66.4,2022-10-22T14:00:00Z,79,5,0,0,0,0,13,0,8983808,0,1,3,58.0,13,342204,352788,10584,122,True,0,13,2023
6023,Lewis Cook,MID,Bournemouth,1.7,0,0,15,0,3.1,67,0.0,0.0,0.0,0.0,129,2,0,2.0,16.4,2022-10-24T19:00:00Z,90,19,0,0,0,0,13,0,8697,0,0,2,0.0,2,-354,227,581,49,False,0,13,2023
6024,Remi Matthews,GK,Crystal Palace,0.0,0,0,0,0,0.0,495,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,2647,0,0,3,0.0,0,-66,0,66,40,False,0,13,2023
6025,Phil Foden,MID,Man City,9.2,0,0,2,0,1.8,314,0.0,0.0,0.0,0.0,125,0,0,0.7,1.2,2022-10-22T14:00:00Z,28,5,0,0,0,0,13,0,2933177,0,1,3,4.0,1,853138,875540,22402,84,True,0,13,2023
6026,Juan Larios LÃ³pez,DEF,Southampton,-0.1,0,0,0,0,0.0,622,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,1,0,0,0,0,13,0,8097,0,1,1,0.0,0,54,559,505,40,True,0,13,2023
6027,Calvin Ramsay,DEF,Liverpool,1.5,0,0,0,0,0.0,298,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,0,0,0,13,0,23346,0,0,1,0.0,0,385,1314,929,39,False,0,13,2023
6028,Steve Cook,DEF,Nott'm Forest,1.3,0,0,27,1,14.1,379,0.0,0.0,0.0,0.0,126,0,0,2.9,15.0,2022-10-22T11:30:00Z,90,12,0,0,0,0,13,0,12834,0,0,1,0.0,6,-13,466,479,44,True,0,13,2023
6029,Ryan Bertrand,DEF,Leicester,0.0,0,0,0,0,0.0,250,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,20,0,0,0,0,13,0,2797,0,4,0,0.0,0,-55,47,102,40,False,0,13,2023
6030,SÃ©kou Mara,FWD,Southampton,0.1,0,0,0,0,0.0,528,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,1,0,0,0,0,13,0,9516,0,1,1,0.0,0,-550,175,725,54,True,0,13,2023
6031,Scott McTominay,MID,Man Utd,0.1,0,0,0,0,0.5,338,0.0,0.0,0.0,0.0,122,1,0,0.0,0.0,2022-10-22T16:30:00Z,10,6,0,0,0,0,13,0,21220,0,1,1,4.0,1,-390,404,794,49,False,0,13,2023
6032,Xande Nascimento da Costa Silva,MID,Nott'm Forest,0.0,0,0,0,0,0.0,390,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,12,0,0,0,0,13,0,487,0,0,1,0.0,0,-7,0,7,50,True,0,13,2023
6033,Dean Henderson,GK,Nott'm Forest,3.9,0,3,34,1,0.0,398,0.0,0.0,0.0,0.0,126,0,0,5.3,53.2,2022-10-22T11:30:00Z,90,12,0,0,0,0,13,7,1248615,0,0,1,0.0,11,-51347,10782,62129,47,True,0,13,2023
6034,Jack Stacey,DEF,Bournemouth,-0.1,0,0,0,0,0.0,65,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24T19:00:00Z,0,19,0,0,0,0,13,0,4768,0,0,2,0.0,0,-87,79,166,43,False,0,13,2023
6035,Mason Holgate,DEF,Everton,0.0,0,0,0,0,0.0,192,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,7,0,0,0,0,13,0,7579,0,0,3,0.0,0,313,448,135,43,True,0,13,2023
6036,Steven Alzate,MID,Brighton,0.0,0,0,0,0,0.0,115,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,13,0,0,0,0,13,0,11768,0,1,3,0.0,0,-522,0,522,44,False,0,13,2023
6037,Mateusz Klich,MID,Leeds,1.0,0,0,3,0,1.3,223,0.0,0.0,0.0,0.0,124,1,0,0.5,3.4,2022-10-23T13:00:00Z,14,9,0,0,0,0,13,0,7284,0,3,2,0.0,1,-130,180,310,47,True,0,13,2023
6038,Armel Bella-Kotchap,DEF,Southampton,0.0,0,0,0,0,0.0,423,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,1,0,0,0,0,13,0,20771,0,1,1,0.0,0,-3722,31,3753,45,True,0,13,2023
6039,Ainsley Maitland-Niles,MID,Southampton,0.0,0,0,0,0,0.0,21,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,1,0,0,0,0,13,0,5023,0,1,1,0.0,0,-316,19,335,48,True,0,13,2023
6040,James Milner,MID,Liverpool,2.9,0,0,17,0,50.2,274,0.0,0.0,0.0,0.0,126,1,0,7.9,27.2,2022-10-22T11:30:00Z,61,16,0,0,0,0,13,0,101830,0,0,1,2.0,2,-658,3508,4166,44,False,0,13,2023
6041,Keane Lewis-Potter,MID,Brentford,0.0,0,0,0,0,0.0,515,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,2,0,0,0,0,13,0,5603,0,0,4,0.0,0,-86,64,150,52,False,0,13,2023
6042,Kevin De Bruyne,MID,Man City,7.2,0,2,30,0,40.8,301,0.0,0.0,0.0,0.0,125,1,1,12.1,42.8,2022-10-22T14:00:00Z,90,5,0,0,0,0,13,0,3172794,0,1,3,37.0,9,-7349,108855,116204,123,True,0,13,2023
6043,Sepp van den Berg,DEF,Liverpool,0.0,0,0,0,0,0.0,500,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,0,0,0,13,0,18332,0,0,1,0.0,0,-336,0,336,40,False,0,13,2023
6044,Joe Gelhardt,FWD,Leeds,1.4,1,0,15,0,14.6,242,0.0,0.0,0.0,0.0,124,0,0,3.2,17.6,2022-10-23T13:00:00Z,6,9,0,0,0,0,13,0,26263,0,3,2,0.0,4,-835,535,1370,52,True,0,13,2023
6045,Diego Carlos Santos Silva,DEF,Aston Villa,0.0,0,0,0,0,0.0,50,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,4,0,0,0,0,13,0,23614,0,0,4,0.0,0,-291,31,322,47,True,0,13,2023
6046,Lucas Rodrigues Moura da Silva,MID,Spurs,1.1,0,0,3,0,1.0,431,0.0,0.0,0.0,0.0,128,0,0,0.9,6.0,2022-10-23T15:30:00Z,24,15,0,0,0,0,13,0,16195,0,2,1,2.0,1,250,628,378,58,True,0,13,2023
6047,Ben Mee,DEF,Brentford,4.0,0,0,0,0,0.0,526,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,2,0,0,0,0,13,0,437663,0,0,4,0.0,0,72133,86165,14032,45,False,0,13,2023
6048,Marcus Oliveira Alencar,MID,Arsenal,0.5,0,0,0,0,0.0,27,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,17,0,0,0,0,13,0,8520,0,1,1,0.0,0,-72,137,209,47,False,0,13,2023
6049,Daniel James,MID,Fulham,0.0,0,0,0,0,0.0,231,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,11,0,0,0,0,13,0,14981,0,3,2,0.0,0,-2493,97,2590,60,False,0,13,2023
6050,JoÃ£o Cancelo,DEF,Man City,6.8,0,0,15,0,3.2,306,0.0,0.0,0.0,0.0,125,1,0,2.0,15.2,2022-10-22T14:00:00Z,90,5,0,0,0,0,13,0,5929322,0,1,3,2.0,2,193805,223644,29839,73,True,0,13,2023
6051,Bruno Borges Fernandes,MID,Man Utd,3.1,0,0,7,0,39.0,333,0.0,0.0,0.0,0.0,122,1,0,6.5,14.2,2022-10-22T16:30:00Z,90,6,0,0,0,0,13,0,240050,0,1,1,12.0,2,15316,23172,7856,98,False,0,13,2023
6052,Tyler Adams,MID,Leeds,1.8,0,0,0,0,0.0,506,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,9,0,0,0,0,13,0,20206,0,3,2,0.0,0,-196,634,830,50,True,0,13,2023
6053,Ciaran Clark,DEF,Newcastle,0.0,0,0,0,0,0.0,352,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,18,0,0,0,0,13,0,230,0,2,1,0.0,0,-3,0,3,45,False,0,13,2023
6054,Owen Bevan,DEF,Bournemouth,0.0,0,0,0,0,0.0,598,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24T19:00:00Z,0,19,0,0,0,0,13,0,4711,0,0,2,0.0,0,-124,0,124,40,False,0,13,2023
6055,Mark Travers,GK,Bournemouth,-0.3,0,0,5,0,0.0,72,0.0,0.0,0.0,0.0,129,1,0,0.6,5.6,2022-10-24T19:00:00Z,45,19,0,0,0,0,13,1,40092,0,0,2,0.0,1,-1146,222,1368,43,False,0,13,2023
6056,Jordan Zemura,DEF,Bournemouth,1.1,0,0,-1,0,1.8,76,0.0,0.0,0.0,0.0,129,1,0,0.0,0.0,2022-10-24T19:00:00Z,33,19,0,0,0,0,13,0,22927,0,0,2,2.0,1,-3522,145,3667,44,False,0,13,2023
6057,Rob Holding,DEF,Arsenal,0.7,0,0,0,0,0.0,5,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,17,0,0,0,0,13,0,12380,0,1,1,0.0,0,-47,260,307,42,False,0,13,2023
6058,Ivan Toney,FWD,Brentford,4.4,0,0,11,0,16.5,80,0.0,0.0,0.0,0.0,121,4,0,2.6,4.8,2022-10-23T13:00:00Z,90,2,0,0,0,0,13,0,2952473,0,0,4,5.0,2,135297,239645,104348,74,False,0,13,2023
6059,Pontus Jansson,DEF,Brentford,0.0,0,0,0,0,0.0,78,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,2,0,0,0,0,13,0,58302,0,0,4,0.0,0,-5808,27,5835,43,False,0,13,2023
6060,Marvelous Nakamba,MID,Aston Villa,0.0,0,0,0,0,0.0,41,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,4,0,0,0,0,13,0,19805,0,0,4,0.0,0,1508,2407,899,43,True,0,13,2023
6061,Nampalys Mendy,MID,Leicester,0.6,0,0,4,0,0.3,252,0.0,0.0,0.0,0.0,130,0,0,0.1,0.4,2022-10-23T13:00:00Z,29,20,0,0,0,0,13,0,53730,0,4,0,0.0,1,319,1890,1571,43,False,0,13,2023
6062,FÃ¡bio Ferreira Vieira,MID,Arsenal,1.5,0,0,1,0,0.5,25,0.0,0.0,0.0,0.0,127,0,0,0.3,2.4,2022-10-23T13:00:00Z,7,17,0,0,0,0,13,0,16219,0,1,1,0.0,1,-347,616,963,57,False,0,13,2023
6063,Matthew Cox,GK,Brentford,0.0,0,0,0,0,0.0,633,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,2,0,0,0,0,13,0,2322,0,0,4,0.0,0,84,525,441,40,False,0,13,2023
6064,Ryan Fredericks,DEF,Bournemouth,0.5,0,0,7,0,0.8,59,0.0,0.0,0.0,0.0,129,1,0,1.0,4.8,2022-10-24T19:00:00Z,56,19,0,0,0,0,13,0,2724,0,0,2,4.0,1,-114,126,240,44,False,0,13,2023
6065,Stanley Mills,MID,Everton,0.0,0,0,0,0,0.0,560,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,7,0,0,0,0,13,0,3128,0,0,3,0.0,0,203,329,126,44,True,0,13,2023
6066,Cheikhou KouyatÃ©,MID,Nott'm Forest,0.1,0,0,19,1,31.4,583,0.0,0.0,0.0,0.0,126,0,0,6.2,16.0,2022-10-22T11:30:00Z,79,12,0,0,0,0,13,0,24193,0,0,1,15.0,3,-575,1286,1861,45,True,0,13,2023
6067,Kurt Zouma,DEF,West Ham,5.5,0,3,40,1,0.8,461,0.0,0.0,0.0,0.0,129,0,1,8.2,44.4,2022-10-24T19:00:00Z,90,3,0,0,0,0,13,0,187618,0,0,2,37.0,15,1515,10950,9435,45,True,0,13,2023
6068,Luke Mbete-Tabu,DEF,Man City,0.0,0,0,0,0,0.0,320,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,5,0,0,0,0,13,0,17627,0,1,3,0.0,0,-732,0,732,39,True,0,13,2023
6069,Armstrong Oko-Flex,MID,West Ham,0.0,0,0,0,0,0.0,572,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24T19:00:00Z,0,3,0,0,0,0,13,0,3788,0,0,2,0.0,0,-82,0,82,44,True,0,13,2023
6070,Taiwo Awoniyi,FWD,Nott'm Forest,1.1,0,3,34,1,32.1,397,0.0,0.0,0.0,0.0,126,0,1,12.9,40.6,2022-10-22T11:30:00Z,63,12,0,0,0,0,13,0,57924,0,0,1,56.0,9,-4328,658,4986,57,True,0,13,2023
6071,Harry Winks,MID,Spurs,0.0,0,0,0,0,0.0,434,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,15,0,0,0,0,13,0,87953,0,2,1,0.0,0,-2412,0,2412,44,True,0,13,2023
6072,Levi Colwill,DEF,Brighton,-0.5,0,0,0,0,0.0,559,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,13,0,0,0,0,13,0,7060,0,1,3,0.0,0,-367,16,383,44,False,0,13,2023
6073,Kofi Balmer,DEF,Crystal Palace,0.0,0,0,0,0,0.0,642,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,1208,0,0,3,0.0,0,438,589,151,40,False,0,13,2023
6074,Ricardo Barbosa Pereira,DEF,Leicester,0.0,0,0,0,0,0.0,256,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,20,0,0,0,0,13,0,2456,0,4,0,0.0,0,-45,12,57,43,False,0,13,2023
6075,Moussa Djenepo,MID,Southampton,-0.1,0,0,0,0,0.0,418,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,1,0,0,0,0,13,0,8338,0,1,1,0.0,0,-310,74,384,50,True,0,13,2023
6076,Morgan Gibbs-White,MID,Nott'm Forest,1.7,0,0,10,1,11.4,493,0.0,0.0,0.0,0.0,126,0,0,3.8,8.8,2022-10-22T11:30:00Z,90,12,0,0,0,0,13,0,29771,0,0,1,18.0,3,-3750,1010,4760,55,True,0,13,2023
6077,Mads Bidstrup,MID,Brentford,0.0,0,0,0,0,0.0,99,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,2,0,0,0,0,13,0,110,0,0,4,0.0,0,-2,0,2,45,False,0,13,2023
6078,LoÃ¯c BadÃ©,DEF,Nott'm Forest,-1.5,0,0,0,0,0.0,621,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,12,0,0,0,0,13,0,2018,0,0,1,0.0,0,-98,83,181,45,True,0,13,2023
6079,Ryan Christie,MID,Bournemouth,2.5,0,0,4,0,11.2,69,0.0,0.0,0.0,0.0,129,1,0,1.6,4.8,2022-10-24T19:00:00Z,56,19,0,0,0,0,13,0,6730,0,0,2,0.0,1,-737,171,908,53,False,0,13,2023
6080,Pervis EstupiÃ±Ã¡n,DEF,Brighton,-0.4,0,0,-2,0,1.4,586,0.0,0.0,0.0,0.0,125,1,0,0.0,0.0,2022-10-22T14:00:00Z,24,13,0,0,0,0,13,0,54816,0,1,3,0.0,0,-12042,466,12508,45,False,1,13,2023
6081,Carney Chukwuemeka,MID,Chelsea,1.1,0,0,3,0,0.3,48,0.0,0.0,0.0,0.0,122,1,0,0.2,1.6,2022-10-22T16:30:00Z,11,14,0,0,0,0,13,0,61226,0,1,1,0.0,1,397,2648,2251,43,True,0,13,2023
6082,Matty Cash,DEF,Aston Villa,1.8,0,0,21,1,1.6,43,0.0,0.0,0.0,0.0,121,0,0,3.9,12.8,2022-10-23T13:00:00Z,80,4,0,0,0,0,13,0,446308,0,0,4,25.0,6,-12327,4138,16465,46,True,0,13,2023
6083,Bernardo Veiga de Carvalho e Silva,MID,Man City,5.8,2,1,26,0,15.0,311,0.0,0.0,0.0,0.0,125,1,0,4.8,25.0,2022-10-22T14:00:00Z,90,5,0,0,0,0,13,0,949707,0,1,3,8.0,9,-29051,39561,68612,69,True,0,13,2023
6084,Javier Manquillo GaitÃ¡n,DEF,Newcastle,-0.4,0,0,0,0,0.0,363,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,18,0,0,0,0,13,0,5824,0,2,1,0.0,0,-209,48,257,43,False,0,13,2023
6085,Bertrand TraorÃ©,MID,Aston Villa,0.0,0,0,0,0,0.0,34,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,4,0,0,0,0,13,0,6254,0,0,4,0.0,0,-71,0,71,49,True,0,13,2023
6086,Bobby Clark,MID,Liverpool,1.5,0,0,0,0,0.0,584,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,16,0,0,0,0,13,0,1144,0,0,1,0.0,0,-4,30,34,45,False,0,13,2023
6087,RaphaÃ«l Varane,DEF,Man Utd,2.3,0,0,5,0,0.4,329,0.0,0.0,0.0,0.0,122,0,0,0.5,4.8,2022-10-22T16:30:00Z,59,6,0,0,0,0,13,0,324417,0,1,1,0.0,1,10286,16301,6015,48,False,0,13,2023
6088,Cody Drameh,DEF,Leeds,0.0,0,0,0,0,0.0,547,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,9,0,0,0,0,13,0,17133,0,3,2,0.0,0,-209,233,442,40,True,0,13,2023
6089,Vitalii Mykolenko,DEF,Everton,3.2,1,2,32,1,2.3,194,0.0,0.0,0.0,0.0,123,0,0,3.5,16.0,2022-10-22T14:00:00Z,90,7,0,0,0,0,13,0,60343,0,0,3,17.0,11,379,4629,4250,45,True,0,13,2023
6090,Kyle Walker,DEF,Man City,0.0,0,0,0,0,0.0,299,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,5,0,0,0,0,13,0,391879,0,1,3,0.0,0,-29235,102,29337,49,True,0,13,2023
6091,Scott Carson,GK,Man City,1.0,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,5,0,0,0,0,13,0,21140,0,1,3,0.0,0,-716,116,832,39,True,0,13,2023
6092,Dominic Solanke,FWD,Bournemouth,4.5,0,0,4,0,1.2,66,0.0,0.0,0.0,0.0,129,0,0,6.4,10.4,2022-10-24T19:00:00Z,44,19,0,0,0,0,13,0,384195,0,0,2,52.0,1,-28085,47657,75742,58,False,0,13,2023
6093,Vitaly Janelt,MID,Brentford,2.4,0,0,15,0,12.1,86,0.0,0.0,0.0,0.0,121,4,0,2.1,9.2,2022-10-23T13:00:00Z,90,2,0,0,0,0,13,0,15975,0,0,4,0.0,2,-416,1085,1501,55,False,0,13,2023
6094,Robert SÃ¡nchez,GK,Brighton,1.4,0,0,12,0,0.0,113,0.0,0.0,0.0,0.0,125,3,0,1.1,11.2,2022-10-22T14:00:00Z,90,13,0,0,0,0,13,1,1513448,0,1,3,0.0,1,-102937,6440,109377,47,False,0,13,2023
6095,Edouard Mendy,GK,Chelsea,0.5,0,0,0,0,0.0,147,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2022-10-22T16:30:00Z,0,14,0,0,0,0,13,0,963620,0,1,1,0.0,0,-76838,1513,78351,49,True,0,13,2023
6096,Luke Ayling,DEF,Leeds,0.6,0,0,8,0,2.6,222,0.0,0.0,0.0,0.0,124,3,0,4.3,19.2,2022-10-23T13:00:00Z,90,9,0,0,0,0,13,0,8197,0,3,2,21.0,1,-133,509,642,45,True,0,13,2023
6097,Eric Bailly,DEF,Man Utd,0.0,0,0,0,0,0.0,339,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2022-10-22T16:30:00Z,0,6,0,0,0,0,13,0,52596,0,1,1,0.0,0,-1579,0,1579,40,False,0,13,2023
6098,Hugo Bueno LÃ³pez,DEF,Wolves,1.4,0,0,17,0,35.2,558,0.0,0.0,0.0,0.0,130,4,0,6.9,14.0,2022-10-23T13:00:00Z,90,10,0,0,0,0,13,0,137125,0,4,0,20.0,0,52114,58557,6443,39,True,0,13,2023
6099,Lewis Warrington,MID,Everton,0.0,0,0,0,0,0.0,561,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,7,0,0,0,0,13,0,9663,0,0,3,0.0,0,-233,0,233,44,True,0,13,2023
6100,Pierre-Emile HÃ¸jbjerg,MID,Spurs,3.7,0,0,0,0,0.0,433,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,15,0,0,0,0,13,0,359209,0,2,1,0.0,0,8857,29358,20501,56,True,0,13,2023
6101,Kaden Rodney,MID,Crystal Palace,0.0,0,0,0,0,0.0,601,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,1854,0,0,3,0.0,0,16,138,122,45,False,0,13,2023
6102,Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,0,0,0,0,0.0,172,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,1402,0,0,3,0.0,0,-17,0,17,45,False,0,13,2023
6103,Jairo Riedewald,MID,Crystal Palace,0.4,0,0,0,0,0.0,164,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,5476,0,0,3,0.0,0,-35,160,195,44,False,0,13,2023
6104,Declan Rice,MID,West Ham,4.3,0,0,17,1,34.0,467,0.0,0.0,0.0,0.0,129,0,0,7.5,22.4,2022-10-24T19:00:00Z,90,3,0,0,0,0,13,0,458629,0,0,2,19.0,3,11214,24878,13664,48,True,0,13,2023
6105,Daniel Amartey,DEF,Leicester,4.2,0,0,21,1,0.5,257,0.0,0.0,0.0,0.0,130,0,0,2.1,18.0,2022-10-23T13:00:00Z,90,20,0,0,0,0,13,0,22880,0,4,0,2.0,6,1681,2258,577,43,False,0,13,2023
6106,Anthony Gordon,MID,Everton,2.2,0,0,29,1,3.5,195,0.0,0.0,0.0,0.0,123,0,1,8.6,42.8,2022-10-22T14:00:00Z,85,7,0,0,0,0,13,0,233407,0,0,3,40.0,8,-20734,7430,28164,54,True,0,13,2023
6107,David Raya Martin,GK,Brentford,5.6,0,0,24,0,0.0,81,0.0,0.0,0.0,0.0,121,4,0,4.9,49.4,2022-10-23T13:00:00Z,90,2,0,0,0,0,13,7,841367,0,0,4,0.0,2,81698,99425,17727,46,False,0,13,2023
6108,Dane Scarlett,FWD,Spurs,0.0,0,0,0,0,0.0,447,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,15,0,0,0,0,13,0,4176,0,2,1,0.0,0,-103,0,103,45,True,0,13,2023
6109,Aaron Hickey,DEF,Brentford,0.0,0,0,0,0,0.0,510,0.0,0.0,0.0,0.0,121,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,2,0,0,0,0,13,0,32525,0,0,4,0.0,0,-4511,38,4549,50,False,0,13,2023
6110,RÃºben Nascimento Vinagre,DEF,Everton,0.0,0,0,0,0,0.0,531,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,7,0,0,0,0,13,0,5386,0,0,3,0.0,0,-68,56,124,43,True,0,13,2023
6111,Sammy Braybrooke,MID,Leicester,0.0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,20,0,0,0,0,13,0,241,0,4,0,0.0,0,29,53,24,45,False,0,13,2023
6112,Solly March,MID,Brighton,2.6,1,0,21,0,13.5,107,0.0,0.0,0.0,0.0,125,3,0,5.8,24.6,2022-10-22T14:00:00Z,90,13,0,0,0,0,13,0,55304,0,1,3,20.0,5,-4239,2764,7003,50,False,0,13,2023
6113,Dwight Gayle,FWD,Newcastle,0.0,0,0,0,0,0.0,361,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,18,0,0,0,0,13,0,6816,0,2,1,0.0,0,-139,0,139,45,False,0,13,2023
6114,Brenden Aaronson,MID,Leeds,2.8,0,0,20,0,77.8,246,0.0,0.0,0.0,0.0,124,3,0,10.8,24.0,2022-10-23T13:00:00Z,90,9,0,0,0,0,13,0,132417,0,3,2,6.0,2,-6085,3840,9925,55,True,0,13,2023
